slab_index,s_prime_mm,D_mm,b_mm,n_local_mm,z_mm
55,1264.803,179.274,40.707,116.905,78.906
55,1264.803,179.274,40.707,113.410,80.745
55,1264.803,179.274,40.707,109.858,82.411
55,1264.803,179.274,40.707,106.260,83.904
55,1264.803,179.274,40.707,102.625,85.223
55,1264.803,179.274,40.707,98.962,86.367
55,1264.803,179.274,40.707,95.281,87.337
55,1264.803,179.274,40.707,91.591,88.133
55,1264.803,179.274,40.707,87.901,88.758
55,1264.803,179.274,40.707,84.219,89.213
55,1264.803,179.274,40.707,80.556,89.501
55,1264.803,179.274,40.707,76.918,89.625
55,1264.803,179.274,40.707,73.314,89.587
55,1264.803,179.274,40.707,69.753,89.393
55,1264.803,179.274,40.707,66.241,89.046
55,1264.803,179.274,40.707,62.785,88.551
55,1264.803,179.274,40.707,59.394,87.914
55,1264.803,179.274,40.707,56.072,87.139
55,1264.803,179.274,40.707,52.826,86.232
55,1264.803,179.274,40.707,49.662,85.200
55,1264.803,179.274,40.707,46.584,84.049
55,1264.803,179.274,40.707,43.598,82.784
55,1264.803,179.274,40.707,40.707,81.414
55,1264.803,179.274,40.707,37.915,79.945
55,1264.803,179.274,40.707,35.226,78.383
55,1264.803,179.274,40.707,32.642,76.736
55,1264.803,179.274,40.707,30.165,75.012
55,1264.803,179.274,40.707,27.797,73.216
55,1264.803,179.274,40.707,25.540,71.357
55,1264.803,179.274,40.707,23.394,69.440
55,1264.803,179.274,40.707,21.359,67.475
55,1264.803,179.274,40.707,19.436,65.466
55,1264.803,179.274,40.707,17.624,63.421
55,1264.803,179.274,40.707,15.921,61.347
55,1264.803,179.274,40.707,14.327,59.250
55,1264.803,179.274,40.707,12.840,57.136
55,1264.803,179.274,40.707,11.457,55.011
55,1264.803,179.274,40.707,10.177,52.880
55,1264.803,179.274,40.707,8.995,50.749
55,1264.803,179.274,40.707,7.910,48.624
55,1264.803,179.274,40.707,6.917,46.508
55,1264.803,179.274,40.707,6.013,44.406
55,1264.803,179.274,40.707,5.194,42.323
55,1264.803,179.274,40.707,4.456,40.260
55,1264.803,179.274,40.707,3.795,38.223
55,1264.803,179.274,40.707,3.207,36.214
55,1264.803,179.274,40.707,2.686,34.235
55,1264.803,179.274,40.707,2.228,32.288
55,1264.803,179.274,40.707,1.829,30.375
55,1264.803,179.274,40.707,1.485,28.497
55,1264.803,179.274,40.707,1.190,26.655
55,1264.803,179.274,40.707,0.940,24.849
55,1264.803,179.274,40.707,0.731,23.080
55,1264.803,179.274,40.707,0.558,21.348
55,1264.803,179.274,40.707,0.417,19.651
55,1264.803,179.274,40.707,0.304,17.988
55,1264.803,179.274,40.707,0.216,16.360
55,1264.803,179.274,40.707,0.148,14.762
55,1264.803,179.274,40.707,0.098,13.195
55,1264.803,179.274,40.707,0.061,11.655
55,1264.803,179.274,40.707,0.036,10.140
55,1264.803,179.274,40.707,0.019,8.648
55,1264.803,179.274,40.707,0.009,7.176
55,1264.803,179.274,40.707,0.004,5.720
55,1264.803,179.274,40.707,0.001,4.278
55,1264.803,179.274,40.707,0.000,2.846
55,1264.803,179.274,40.707,0.000,1.422
55,1264.803,179.274,40.707,0.000,0.000
55,1264.803,179.274,40.707,0.000,-1.422
55,1264.803,179.274,40.707,0.000,-2.846
55,1264.803,179.274,40.707,0.001,-4.278
55,1264.803,179.274,40.707,0.004,-5.720
55,1264.803,179.274,40.707,0.009,-7.176
55,1264.803,179.274,40.707,0.019,-8.648
55,1264.803,179.274,40.707,0.036,-10.140
55,1264.803,179.274,40.707,0.061,-11.655
55,1264.803,179.274,40.707,0.098,-13.195
55,1264.803,179.274,40.707,0.148,-14.762
55,1264.803,179.274,40.707,0.216,-16.360
55,1264.803,179.274,40.707,0.304,-17.988
55,1264.803,179.274,40.707,0.417,-19.651
55,1264.803,179.274,40.707,0.558,-21.348
55,1264.803,179.274,40.707,0.731,-23.080
55,1264.803,179.274,40.707,0.940,-24.849
55,1264.803,179.274,40.707,1.190,-26.655
55,1264.803,179.274,40.707,1.485,-28.497
55,1264.803,179.274,40.707,1.829,-30.375
55,1264.803,179.274,40.707,2.228,-32.288
55,1264.803,179.274,40.707,2.686,-34.235
55,1264.803,179.274,40.707,3.207,-36.214
55,1264.803,179.274,40.707,3.795,-38.223
55,1264.803,179.274,40.707,4.456,-40.260
55,1264.803,179.274,40.707,5.194,-42.323
55,1264.803,179.274,40.707,6.013,-44.406
55,1264.803,179.274,40.707,6.917,-46.508
55,1264.803,179.274,40.707,7.910,-48.624
55,1264.803,179.274,40.707,8.995,-50.749
55,1264.803,179.274,40.707,10.177,-52.880
55,1264.803,179.274,40.707,11.457,-55.011
55,1264.803,179.274,40.707,12.840,-57.136
55,1264.803,179.274,40.707,14.327,-59.250
55,1264.803,179.274,40.707,15.921,-61.347
55,1264.803,179.274,40.707,17.624,-63.421
55,1264.803,179.274,40.707,19.436,-65.466
55,1264.803,179.274,40.707,21.359,-67.475
55,1264.803,179.274,40.707,23.394,-69.440
55,1264.803,179.274,40.707,25.540,-71.357
55,1264.803,179.274,40.707,27.797,-73.216
55,1264.803,179.274,40.707,30.165,-75.012
55,1264.803,179.274,40.707,32.642,-76.736
55,1264.803,179.274,40.707,35.226,-78.383
55,1264.803,179.274,40.707,37.915,-79.945
55,1264.803,179.274,40.707,40.707,-81.414
55,1264.803,179.274,40.707,43.598,-82.784
55,1264.803,179.274,40.707,46.584,-84.049
55,1264.803,179.274,40.707,49.662,-85.200
55,1264.803,179.274,40.707,52.826,-86.232
55,1264.803,179.274,40.707,56.072,-87.139
55,1264.803,179.274,40.707,59.394,-87.914
55,1264.803,179.274,40.707,62.785,-88.551
55,1264.803,179.274,40.707,66.241,-89.046
55,1264.803,179.274,40.707,69.753,-89.393
55,1264.803,179.274,40.707,73.314,-89.587
55,1264.803,179.274,40.707,76.918,-89.625
55,1264.803,179.274,40.707,80.556,-89.501
55,1264.803,179.274,40.707,84.219,-89.213
55,1264.803,179.274,40.707,87.901,-88.758
55,1264.803,179.274,40.707,91.591,-88.133
55,1264.803,179.274,40.707,95.281,-87.337
55,1264.803,179.274,40.707,98.962,-86.367
55,1264.803,179.274,40.707,102.625,-85.223
55,1264.803,179.274,40.707,106.260,-83.904
55,1264.803,179.274,40.707,109.858,-82.411
55,1264.803,179.274,40.707,113.410,-80.745
55,1264.803,179.274,40.707,116.905,-78.906
55,1264.803,179.274,40.707,120.335,-76.896
55,1264.803,179.274,40.707,123.691,-74.719
55,1264.803,179.274,40.707,126.962,-72.376
55,1264.803,179.274,40.707,130.140,-69.873
55,1264.803,179.274,40.707,133.216,-67.211
55,1264.803,179.274,40.707,136.181,-64.398
55,1264.803,179.274,40.707,139.026,-61.437
55,1264.803,179.274,40.707,141.744,-58.334
55,1264.803,179.274,40.707,144.327,-55.095
55,1264.803,179.274,40.707,146.766,-51.728
55,1264.803,179.274,40.707,149.055,-48.240
55,1264.803,179.274,40.707,151.188,-44.637
55,1264.803,179.274,40.707,153.157,-40.928
55,1264.803,179.274,40.707,154.956,-37.122
55,1264.803,179.274,40.707,156.582,-33.227
55,1264.803,179.274,40.707,158.028,-29.251
55,1264.803,179.274,40.707,159.290,-25.205
55,1264.803,179.274,40.707,160.364,-21.099
55,1264.803,179.274,40.707,161.248,-16.941
55,1264.803,179.274,40.707,161.938,-12.742
55,1264.803,179.274,40.707,162.432,-8.512
55,1264.803,179.274,40.707,162.729,-4.261
56,1290.192,169.570,38.504,154.015,0.000
56,1290.192,169.570,38.504,153.921,4.030
56,1290.192,169.570,38.504,153.640,8.051
56,1290.192,169.570,38.504,153.172,12.052
56,1290.192,169.570,38.504,152.519,16.024
56,1290.192,169.570,38.504,151.684,19.957
56,1290.192,169.570,38.504,150.667,23.841
56,1290.192,169.570,38.504,149.474,27.668
56,1290.192,169.570,38.504,148.106,31.428
56,1290.192,169.570,38.504,146.569,35.113
56,1290.192,169.570,38.504,144.866,38.713
56,1290.192,169.570,38.504,143.004,42.221
56,1290.192,169.570,38.504,140.987,45.629
56,1290.192,169.570,38.504,138.822,48.928
56,1290.192,169.570,38.504,136.514,52.113
56,1290.192,169.570,38.504,134.072,55.176
56,1290.192,169.570,38.504,131.501,58.111
56,1290.192,169.570,38.504,128.809,60.912
56,1290.192,169.570,38.504,126.005,63.573
56,1290.192,169.570,38.504,123.095,66.090
56,1290.192,169.570,38.504,120.090,68.459
56,1290.192,169.570,38.504,116.995,70.674
56,1290.192,169.570,38.504,113.822,72.734
56,1290.192,169.570,38.504,110.577,74.635
56,1290.192,169.570,38.504,107.271,76.374
56,1290.192,169.570,38.504,103.912,77.950
56,1290.192,169.570,38.504,100.508,79.363
56,1290.192,169.570,38.504,97.070,80.610
56,1290.192,169.570,38.504,93.606,81.692
56,1290.192,169.570,38.504,90.124,82.609
56,1290.192,169.570,38.504,86.633,83.363
56,1290.192,169.570,38.504,83.143,83.954
56,1290.192,169.570,38.504,79.661,84.384
56,1290.192,169.570,38.504,76.195,84.657
56,1290.192,169.570,38.504,72.754,84.773
56,1290.192,169.570,38.504,69.346,84.738
56,1290.192,169.570,38.504,65.977,84.554
56,1290.192,169.570,38.504,62.655,84.226
56,1290.192,169.570,38.504,59.387,83.758
56,1290.192,169.570,38.504,56.179,83.155
56,1290.192,169.570,38.504,53.037,82.422
56,1290.192,169.570,38.504,49.967,81.564
56,1290.192,169.570,38.504,46.974,80.588
56,1290.192,169.570,38.504,44.063,79.499
56,1290.192,169.570,38.504,41.238,78.303
56,1290.192,169.570,38.504,38.504,77.007
56,1290.192,169.570,38.504,35.863,75.617
56,1290.192,169.570,38.504,33.319,74.140
56,1290.192,169.570,38.504,30.875,72.583
56,1290.192,169.570,38.504,28.532,70.951
56,1290.192,169.570,38.504,26.293,69.253
56,1290.192,169.570,38.504,24.157,67.494
56,1290.192,169.570,38.504,22.127,65.682
56,1290.192,169.570,38.504,20.203,63.822
56,1290.192,169.570,38.504,18.384,61.922
56,1290.192,169.570,38.504,16.670,59.988
56,1290.192,169.570,38.504,15.059,58.026
56,1290.192,169.570,38.504,13.552,56.043
56,1290.192,169.570,38.504,12.145,54.043
56,1290.192,169.570,38.504,10.837,52.033
56,1290.192,169.570,38.504,9.626,50.018
56,1290.192,169.570,38.504,8.508,48.002
56,1290.192,169.570,38.504,7.482,45.992
56,1290.192,169.570,38.504,6.543,43.991
56,1290.192,169.570,38.504,5.688,42.003
56,1290.192,169.570,38.504,4.913,40.032
56,1290.192,169.570,38.504,4.215,38.081
56,1290.192,169.570,38.504,3.590,36.154
56,1290.192,169.570,38.504,3.033,34.254
56,1290.192,169.570,38.504,2.540,32.382
56,1290.192,169.570,38.504,2.108,30.540
56,1290.192,169.570,38.504,1.730,28.730
56,1290.192,169.570,38.504,1.404,26.954
56,1290.192,169.570,38.504,1.125,25.212
56,1290.192,169.570,38.504,0.889,23.504
56,1290.192,169.570,38.504,0.691,21.831
56,1290.192,169.570,38.504,0.528,20.192
56,1290.192,169.570,38.504,0.394,18.587
56,1290.192,169.570,38.504,0.288,17.015
56,1290.192,169.570,38.504,0.204,15.474
56,1290.192,169.570,38.504,0.140,13.963
56,1290.192,169.570,38.504,0.092,12.481
56,1290.192,169.570,38.504,0.058,11.024
56,1290.192,169.570,38.504,0.034,9.592
56,1290.192,169.570,38.504,0.018,8.180
56,1290.192,169.570,38.504,0.009,6.788
56,1290.192,169.570,38.504,0.004,5.411
56,1290.192,169.570,38.504,0.001,4.047
56,1290.192,169.570,38.504,0.000,2.692
56,1290.192,169.570,38.504,0.000,1.345
56,1290.192,169.570,38.504,0.000,0.000
56,1290.192,169.570,38.504,0.000,-1.345
56,1290.192,169.570,38.504,0.000,-2.692
56,1290.192,169.570,38.504,0.001,-4.047
56,1290.192,169.570,38.504,0.004,-5.411
